ID_Transacao;Data;Cliente;Produto_Servico;Categoria;Quantidade;Valor_Unitario;Custo_Unitario;Qtd_Parcelas;Canal_Venda;Status
PRG-202506-002;22/06/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;4;890,00;253,20;6;Venda Direta;Pago
PRG-202506-003;13/06/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;119,35;6;Venda Direta;Pago
PRG-202506-004;14/06/2025;Construtora Horizonte;PragmaCloud Pro;Software;3;450,00;156,74;2;Venda Direta;Pago
PRG-202506-005;05/06/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;113,27;12;Venda Direta;Pago
PRG-202506-006;24/06/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;420,72;1;Venda Direta;Pago
PRG-202506-007;22/06/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1274,29;1;Venda Direta;Pago
PRG-202506-008;05/06/2025;Meta Metais;PragmaSecurity Gateway;Software;3;890,00;256,04;2;Venda Direta;Pendente
PRG-202506-009;23/06/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;418,23;12;Venda Direta;Pago
PRG-202506-010;04/06/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;140,78;12;Parceiros B2B;Pago
PRG-202506-011;21/06/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1521,52;6;Venda Direta;Pago
PRG-202506-012;17/06/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;131,66;1;Venda Direta;Cancelado
PRG-202506-013;03/06/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1305,03;12;Venda Direta;Pago
PRG-202506-014;28/06/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;118,33;6;Parceiros B2B;Cancelado
PRG-202506-015;07/06/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;121,60;6;Venda Direta;Pago
PRG-202506-016;23/06/2025;Nova Era Digital;PragmaCloud Pro;Software;2;450,00;149,34;6;E-commerce;Pago
PRG-202506-017;07/06/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;164,16;6;Parceiros B2B;Pago
PRG-202506-018;12/06/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;244,02;2;E-commerce;Pago
PRG-202506-019;15/06/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;3;1250,00;396,50;1;Venda Direta;Pago
PRG-202506-020;30/06/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1519,03;12;Parceiros B2B;Pago
PRG-202506-021;28/06/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1499,68;12;E-commerce;Pago
PRG-202506-022;11/06/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;2;450,00;147,01;6;Venda Direta;Pago
PRG-202506-023;09/06/2025;Logística Express Brasil;PragmaCloud Pro;Software;5;450,00;147,62;1;Venda Direta;Pago
PRG-202506-024;19/06/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;5;450,00;146,59;2;Parceiros B2B;Pago
PRG-202506-025;19/06/2025;Nova Era Digital;PragmaCloud Pro;Software;5;450,00;142,41;6;E-commerce;Pendente
PRG-202506-026;25/06/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;1;890,00;274,24;6;Venda Direta;Pago
PRG-202506-027;10/06/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;261,11;2;Parceiros B2B;Pago
PRG-202506-028;20/06/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;121,50;12;Venda Direta;Pago
PRG-202506-029;04/06/2025;Tech Soluções Globais;PragmaCloud Pro;Software;4;450,00;148,24;12;Venda Direta;Pago
PRG-202506-030;02/06/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;1;450,00;145,98;2;Parceiros B2B;Pago
PRG-202506-031;20/06/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1296,21;1;Parceiros B2B;Cancelado
PRG-202506-032;19/06/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1400,90;1;Venda Direta;Pago
PRG-202506-033;18/06/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;130,24;3;Venda Direta;Pago
PRG-202506-034;23/06/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;2;890,00;256,45;6;Parceiros B2B;Pago
PRG-202506-035;30/06/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;3;1250,00;431,81;1;E-commerce;Pendente
PRG-202506-036;01/06/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1419,19;3;Parceiros B2B;Pago
PRG-202506-037;20/06/2025;Varejo Total S.A.;PragmaCloud Pro;Software;5;450,00;164,20;1;E-commerce;Pago
PRG-202506-038;09/06/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;406,54;12;Parceiros B2B;Pago
PRG-202506-039;25/06/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;122,25;6;Parceiros B2B;Pago
PRG-202506-040;23/06/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1528,13;6;Venda Direta;Pago
PRG-202506-041;14/06/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1485,59;12;Parceiros B2B;Pago
PRG-202506-042;19/06/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;1;400,00;122,55;2;E-commerce;Pago
PRG-202506-043;23/06/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;1;890,00;265,27;3;Venda Direta;Pago
PRG-202506-044;19/06/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;260,14;1;Venda Direta;Pago
PRG-202506-045;10/06/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;124,24;12;Venda Direta;Pendente
PRG-202506-046;23/06/2025;Tech Soluções Globais;PragmaCloud Pro;Software;5;450,00;154,00;12;Venda Direta;Cancelado
PRG-202506-047;27/06/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;1;450,00;139,59;6;E-commerce;Cancelado
PRG-202506-048;16/06/2025;Meta Metais;PragmaSecurity Gateway;Software;4;890,00;271,57;2;E-commerce;Pendente
PRG-202506-049;06/06/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;108,46;2;E-commerce;Pago
PRG-202506-050;07/06/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1534,55;1;Venda Direta;Pago
PRG-202506-051;13/06/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1481,57;3;Venda Direta;Pago
PRG-202506-052;03/06/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;119,50;3;Venda Direta;Pendente
PRG-202506-053;28/06/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;1;890,00;257,68;6;Venda Direta;Pago
PRG-202506-054;21/06/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1466,72;1;Parceiros B2B;Pago
PRG-202506-055;23/06/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;258,83;2;E-commerce;Pago
PRG-202506-056;30/06/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;5;890,00;242,34;1;Parceiros B2B;Pago
PRG-202506-057;01/06/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;381,20;12;E-commerce;Pago
PRG-202506-058;25/06/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1520,45;2;Parceiros B2B;Pago
PRG-202506-059;18/06/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;1;890,00;231,20;6;Parceiros B2B;Pago
PRG-202506-060;23/06/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1288,28;1;E-commerce;Pendente
PRG-202506-061;04/06/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;2;450,00;139,96;12;Parceiros B2B;Pago
PRG-202506-062;09/06/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;142,72;2;Parceiros B2B;Pago
PRG-202506-063;29/06/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;415,54;2;E-commerce;Pago
PRG-202506-064;09/06/2025;Meta Metais;PragmaCloud Pro;Software;4;450,00;161,78;12;Venda Direta;Pago
PRG-202506-065;18/06/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;125,33;2;E-commerce;Pago
PRG-202506-066;01/06/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;424,47;1;Parceiros B2B;Pago
PRG-202506-067;24/06/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1483,33;3;E-commerce;Pendente
PRG-202506-068;26/06/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;118,00;3;Venda Direta;Pago
PRG-202506-069;04/06/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;3;450,00;153,56;3;E-commerce;Pago
PRG-202506-070;02/06/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1428,51;6;E-commerce;Pendente
PRG-202506-071;14/06/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;123,26;12;E-commerce;Pago
PRG-202506-072;05/06/2025;Construtora Horizonte;PragmaCloud Pro;Software;1;450,00;142,93;3;Parceiros B2B;Pago
PRG-202506-073;02/06/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;115,01;1;E-commerce;Pago
PRG-202506-074;06/06/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1369,48;6;Parceiros B2B;Pago
PRG-202506-075;05/06/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;130,98;3;Venda Direta;Pago
PRG-202506-076;20/06/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;1;1250,00;398,84;2;Venda Direta;Pago
PRG-202506-077;11/06/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1492,67;3;Venda Direta;Pendente
PRG-202506-078;10/06/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;391,09;12;Parceiros B2B;Pendente
PRG-202506-079;23/06/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1337,99;3;E-commerce;Pago
PRG-202506-080;28/06/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1336,83;1;Venda Direta;Pago
PRG-202506-081;23/06/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;110,10;2;E-commerce;Pago
PRG-202506-082;22/06/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;402,23;2;Parceiros B2B;Pendente
PRG-202506-083;08/06/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;109,88;6;Venda Direta;Pago
PRG-202506-084;09/06/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1387,98;6;Parceiros B2B;Pago
PRG-202506-085;03/06/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;119,82;3;Venda Direta;Pago
PRG-202506-086;22/06/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;4;450,00;158,85;12;Parceiros B2B;Pago
PRG-202506-087;05/06/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;121,18;12;Venda Direta;Pago
PRG-202506-088;26/06/2025;Meta Metais;PragmaSecurity Gateway;Software;2;890,00;266,98;3;Venda Direta;Pago
PRG-202506-089;13/06/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1491,67;12;Parceiros B2B;Pendente
PRG-202506-090;02/06/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1338,20;3;Parceiros B2B;Pago
PRG-202506-091;10/06/2025;Varejo Total S.A.;PragmaCloud Pro;Software;1;450,00;163,45;1;Parceiros B2B;Pago
PRG-202506-092;09/06/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;411,52;1;Venda Direta;Pago
PRG-202506-093;03/06/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;2;1250,00;390,10;3;E-commerce;Pago
PRG-202506-094;09/06/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;2;450,00;135,19;12;Parceiros B2B;Pago
PRG-202506-095;02/06/2025;Meta Metais;PragmaAnalytics Enterprise;Software;5;1250,00;395,62;12;Parceiros B2B;Pago
PRG-202506-096;07/06/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;130,00;12;E-commerce;Pago
PRG-202506-097;17/06/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;120,37;2;Venda Direta;Pago
PRG-202506-098;14/06/2025;Nova Era Digital;PragmaCloud Pro;Software;3;450,00;161,97;3;E-commerce;Pago
PRG-202506-099;28/06/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1414,22;6;Parceiros B2B;Pago
PRG-202506-100;04/06/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;412,59;1;Parceiros B2B;Pago
PRG-202506-101;06/06/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;1;890,00;251,57;12;E-commerce;Pendente
PRG-202506-102;13/06/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1488,73;3;Venda Direta;Pago
PRG-202506-103;08/06/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;5;1250,00;400,65;12;E-commerce;Pendente
PRG-202506-104;15/06/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;145,26;6;Venda Direta;Pago
PRG-202506-105;09/06/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;250,71;6;E-commerce;Pago
PRG-202506-106;22/06/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;242,30;6;Parceiros B2B;Pago
PRG-202506-107;23/06/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;3;1250,00;426,00;1;Venda Direta;Pago
PRG-202506-108;04/06/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;108,64;3;E-commerce;Pago
PRG-202506-109;29/06/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;2;1250,00;406,44;6;Parceiros B2B;Pendente
PRG-202506-110;28/06/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;110,78;2;Parceiros B2B;Pago
PRG-202506-111;17/06/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;117,68;3;Parceiros B2B;Pago
PRG-202506-112;09/06/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1498,90;3;Venda Direta;Pago
PRG-202506-113;09/06/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1334,19;12;Parceiros B2B;Pago
PRG-202506-114;29/06/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1288,64;3;E-commerce;Pago
PRG-202506-115;30/06/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1369,32;1;E-commerce;Pago
PRG-202506-116;25/06/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;227,39;2;Parceiros B2B;Pago
PRG-202506-117;09/06/2025;Logística Express Brasil;PragmaCloud Pro;Software;1;450,00;150,39;12;Venda Direta;Pendente
PRG-202506-118;14/06/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;2;890,00;229,50;3;Venda Direta;Pago
PRG-202506-119;18/06/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1444,18;12;Venda Direta;Pago
PRG-202506-120;26/06/2025;Nova Era Digital;PragmaCloud Pro;Software;1;450,00;151,96;12;E-commerce;Pago
PRG-202507-001;31/07/2025;Meta Metais;PragmaSecurity Gateway;Software;2;890,00;256,33;12;E-commerce;Pago
PRG-202507-002;27/07/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1337,00;2;Venda Direta;Pendente
PRG-202507-003;05/07/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;1;400,00;111,29;2;Parceiros B2B;Pendente
PRG-202507-004;07/07/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;419,89;2;E-commerce;Pago
PRG-202507-005;27/07/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;226,03;6;Parceiros B2B;Cancelado
PRG-202507-006;04/07/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1407,88;6;Venda Direta;Pendente
PRG-202507-007;21/07/2025;Construtora Horizonte;PragmaCloud Pro;Software;2;450,00;148,87;12;Venda Direta;Pago
PRG-202507-008;12/07/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;391,15;12;Venda Direta;Pago
PRG-202507-009;11/07/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;1;1250,00;401,35;1;Venda Direta;Pendente
PRG-202507-010;22/07/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;4;1250,00;378,59;3;Venda Direta;Pago
PRG-202507-011;28/07/2025;Tech Soluções Globais;PragmaCloud Pro;Software;4;450,00;143,98;1;Venda Direta;Pago
PRG-202507-012;05/07/2025;Banco Inova S.A.;PragmaCloud Pro;Software;2;450,00;160,02;1;Parceiros B2B;Pago
PRG-202507-013;14/07/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1537,59;3;E-commerce;Pago
PRG-202507-014;25/07/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;4;890,00;232,75;2;Parceiros B2B;Pago
PRG-202507-015;18/07/2025;Construtora Horizonte;PragmaCloud Pro;Software;3;450,00;154,10;1;Parceiros B2B;Pago
PRG-202507-016;07/07/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;3;1250,00;413,36;1;Parceiros B2B;Pago
PRG-202507-017;30/07/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;5;1250,00;369,90;12;Venda Direta;Pago
PRG-202507-018;26/07/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;125,67;3;E-commerce;Pago
PRG-202507-019;07/07/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1329,67;6;Venda Direta;Pago
PRG-202507-020;08/07/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;5;1250,00;398,99;12;Parceiros B2B;Pendente
PRG-202507-021;01/07/2025;Meta Metais;PragmaSecurity Gateway;Software;1;890,00;260,87;2;Venda Direta;Pago
PRG-202507-022;21/07/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;110,73;2;E-commerce;Pago
PRG-202507-023;12/07/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;5;1250,00;431,51;6;Venda Direta;Pago
PRG-202507-024;24/07/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;155,07;3;E-commerce;Pendente
PRG-202507-025;07/07/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1443,71;12;E-commerce;Pago
PRG-202507-026;14/07/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;437,63;2;E-commerce;Pago
PRG-202507-027;01/07/2025;Logística Express Brasil;PragmaCloud Pro;Software;2;450,00;146,89;3;Parceiros B2B;Pago
PRG-202507-028;23/07/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1510,84;1;Parceiros B2B;Pago
PRG-202507-029;06/07/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1507,86;3;Parceiros B2B;Pendente
PRG-202507-030;17/07/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;123,33;12;Parceiros B2B;Pago
PRG-202507-031;17/07/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;227,17;6;Venda Direta;Pago
PRG-202507-032;04/07/2025;Varejo Total S.A.;PragmaCloud Pro;Software;2;450,00;142,97;2;Venda Direta;Cancelado
PRG-202507-033;22/07/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;2;450,00;135,51;12;Parceiros B2B;Pago
PRG-202507-034;19/07/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;120,30;6;Parceiros B2B;Pago
PRG-202507-035;14/07/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;108,38;1;Parceiros B2B;Pago
PRG-202507-036;24/07/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;113,29;3;Parceiros B2B;Pago
PRG-202507-037;09/07/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;115,80;1;Parceiros B2B;Pago
PRG-202507-038;07/07/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1308,59;3;Venda Direta;Cancelado
PRG-202507-039;05/07/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1425,02;2;Venda Direta;Pago
PRG-202507-040;01/07/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;2;450,00;135,59;12;Venda Direta;Pago
PRG-202507-041;27/07/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;136,52;1;Parceiros B2B;Pendente
PRG-202507-042;02/07/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1310,06;2;Venda Direta;Pago
PRG-202507-043;09/07/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;5;1250,00;389,22;1;Venda Direta;Pago
PRG-202507-044;06/07/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;150,22;3;Venda Direta;Pago
PRG-202507-045;01/07/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;116,21;12;Venda Direta;Pago
PRG-202507-046;02/07/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;5;890,00;246,96;1;E-commerce;Pago
PRG-202507-047;27/07/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;416,05;6;E-commerce;Pago
PRG-202507-048;18/07/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;5;450,00;162,12;12;E-commerce;Pendente
PRG-202507-049;31/07/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;264,63;3;Venda Direta;Pendente
PRG-202507-050;05/07/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;4;890,00;264,31;2;Venda Direta;Pago
PRG-202507-051;25/07/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;436,54;3;Venda Direta;Pago
PRG-202507-052;03/07/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1358,07;1;E-commerce;Pago
PRG-202507-053;29/07/2025;Meta Metais;PragmaSecurity Gateway;Software;3;890,00;242,86;12;E-commerce;Pago
PRG-202507-054;14/07/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1375,59;2;Venda Direta;Pago
PRG-202507-055;17/07/2025;Meta Metais;PragmaAnalytics Enterprise;Software;1;1250,00;377,12;1;Venda Direta;Pago
PRG-202507-056;20/07/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1340,51;2;Venda Direta;Pago
PRG-202507-057;10/07/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;119,94;3;E-commerce;Pendente
PRG-202507-058;16/07/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;5;450,00;155,84;1;E-commerce;Pago
PRG-202507-059;23/07/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;228,62;3;Venda Direta;Pago
